activity_zone_id,name,centroid_x,centroid_y,geometry,centroid,poi_count
306,K6,-91.80294499999998,37.94089499999996,"POLYGON ((-91.80594999999998 37.93788999999996,-91.80594999999998 37.943899999999964,-91.79993999999998 37.943899999999964,-91.79993999999998 37.93788999999996,-91.80594999999998 37.93788999999996))",POINT (-91.80294499999998 37.94089499999996),10
307,K7,-91.79693499999998,37.94089499999996,"POLYGON ((-91.79993999999998 37.93788999999996,-91.79993999999998 37.943899999999964,-91.79392999999997 37.943899999999964,-91.79392999999997 37.93788999999996,-91.79993999999998 37.93788999999996))",POINT (-91.79693499999998 37.94089499999996),9
308,K8,-91.79092499999997,37.94089499999996,"POLYGON ((-91.79392999999997 37.93788999999996,-91.79392999999997 37.943899999999964,-91.78791999999997 37.943899999999964,-91.78791999999997 37.93788999999996,-91.79392999999997 37.93788999999996))",POINT (-91.79092499999997 37.94089499999996),13
309,K9,-91.78491499999997,37.94089499999996,"POLYGON ((-91.78791999999997 37.93788999999996,-91.78791999999997 37.943899999999964,-91.78190999999997 37.943899999999964,-91.78190999999997 37.93788999999996,-91.78791999999997 37.93788999999996))",POINT (-91.78491499999997 37.94089499999996),4
310,K10,-91.77890499999997,37.94089499999996,"POLYGON ((-91.78190999999997 37.93788999999996,-91.78190999999997 37.943899999999964,-91.77589999999996 37.943899999999964,-91.77589999999996 37.93788999999996,-91.78190999999997 37.93788999999996))",POINT (-91.77890499999997 37.94089499999996),7
311,K11,-91.77289499999996,37.94089499999996,"POLYGON ((-91.77589999999996 37.93788999999996,-91.77589999999996 37.943899999999964,-91.76988999999996 37.943899999999964,-91.76988999999996 37.93788999999996,-91.77589999999996 37.93788999999996))",POINT (-91.77289499999996 37.94089499999996),0
312,K12,-91.76688499999996,37.94089499999996,"POLYGON ((-91.76988999999996 37.93788999999996,-91.76988999999996 37.943899999999964,-91.76387999999996 37.943899999999964,-91.76387999999996 37.93788999999996,-91.76988999999996 37.93788999999996))",POINT (-91.76688499999996 37.94089499999996),0
313,K13,-91.76087499999996,37.94089499999996,"POLYGON ((-91.76387999999996 37.93788999999996,-91.76387999999996 37.943899999999964,-91.75786999999995 37.943899999999964,-91.75786999999995 37.93788999999996,-91.76387999999996 37.93788999999996))",POINT (-91.76087499999996 37.94089499999996),0
314,K14,-91.75486499999995,37.94089499999996,"POLYGON ((-91.75786999999995 37.93788999999996,-91.75786999999995 37.943899999999964,-91.75185999999995 37.943899999999964,-91.75185999999995 37.93788999999996,-91.75786999999995 37.93788999999996))",POINT (-91.75486499999995 37.94089499999996),6
315,K15,-91.74885499999995,37.94089499999996,"POLYGON ((-91.75185999999995 37.93788999999996,-91.75185999999995 37.943899999999964,-91.74584999999995 37.943899999999964,-91.74584999999995 37.93788999999996,-91.75185999999995 37.93788999999996))",POINT (-91.74885499999995 37.94089499999996),3
316,K16,-91.74284499999995,37.94089499999996,"POLYGON ((-91.74584999999995 37.93788999999996,-91.74584999999995 37.943899999999964,-91.73983999999994 37.943899999999964,-91.73983999999994 37.93788999999996,-91.74584999999995 37.93788999999996))",POINT (-91.74284499999995 37.94089499999996),0
317,K17,-91.73683499999994,37.94089499999996,"POLYGON ((-91.73983999999994 37.93788999999996,-91.73983999999994 37.943899999999964,-91.73382999999994 37.943899999999964,-91.73382999999994 37.93788999999996,-91.73983999999994 37.93788999999996))",POINT (-91.73683499999994 37.94089499999996),0
318,K18,-91.73082499999994,37.94089499999996,"POLYGON ((-91.73382999999994 37.93788999999996,-91.73382999999994 37.943899999999964,-91.72781999999994 37.943899999999964,-91.72781999999994 37.93788999999996,-91.73382999999994 37.93788999999996))",POINT (-91.73082499999994 37.94089499999996),0
319,K19,-91.72481499999994,37.94089499999996,"POLYGON ((-91.72781999999994 37.93788999999996,-91.72781999999994 37.943899999999964,-91.72180999999993 37.943899999999964,-91.72180999999993 37.93788999999996,-91.72781999999994 37.93788999999996))",POINT (-91.72481499999994 37.94089499999996),0
320,K20,-91.71880499999993,37.94089499999996,"POLYGON ((-91.72180999999993 37.93788999999996,-91.72180999999993 37.943899999999964,-91.71579999999993 37.943899999999964,-91.71579999999993 37.93788999999996,-91.72180999999993 37.93788999999996))",POINT (-91.71880499999993 37.94089499999996),0
321,K21,-91.71279499999993,37.94089499999996,"POLYGON ((-91.71579999999993 37.93788999999996,-91.71579999999993 37.943899999999964,-91.70978999999993 37.943899999999964,-91.70978999999993 37.93788999999996,-91.71579999999993 37.93788999999996))",POINT (-91.71279499999993 37.94089499999996),0
322,K22,-91.70678499999993,37.94089499999996,"POLYGON ((-91.70978999999993 37.93788999999996,-91.70978999999993 37.943899999999964,-91.70377999999992 37.943899999999964,-91.70377999999992 37.93788999999996,-91.70978999999993 37.93788999999996))",POINT (-91.70678499999993 37.94089499999996),0
323,K23,-91.70077499999992,37.94089499999996,"POLYGON ((-91.70377999999992 37.93788999999996,-91.70377999999992 37.943899999999964,-91.69776999999992 37.943899999999964,-91.69776999999992 37.93788999999996,-91.70377999999992 37.93788999999996))",POINT (-91.70077499999992 37.94089499999996),0
324,K24,-91.69476499999992,37.94089499999996,"POLYGON ((-91.69776999999992 37.93788999999996,-91.69776999999992 37.943899999999964,-91.69175999999992 37.943899999999964,-91.69175999999992 37.93788999999996,-91.69776999999992 37.93788999999996))",POINT (-91.69476499999992 37.94089499999996),0
325,K25,-91.68875499999992,37.94089499999996,"POLYGON ((-91.69175999999992 37.93788999999996,-91.69175999999992 37.943899999999964,-91.68574999999991 37.943899999999964,-91.68574999999991 37.93788999999996,-91.69175999999992 37.93788999999996))",POINT (-91.68875499999992 37.94089499999996),0
326,K26,-91.68274499999991,37.94089499999996,"POLYGON ((-91.68574999999991 37.93788999999996,-91.68574999999991 37.943899999999964,-91.67973999999991 37.943899999999964,-91.67973999999991 37.93788999999996,-91.68574999999991 37.93788999999996))",POINT (-91.68274499999991 37.94089499999996),0
327,K27,-91.67673499999991,37.94089499999996,"POLYGON ((-91.67973999999991 37.93788999999996,-91.67973999999991 37.943899999999964,-91.6737299999999 37.943899999999964,-91.6737299999999 37.93788999999996,-91.67973999999991 37.93788999999996))",POINT (-91.67673499999991 37.94089499999996),0
328,K28,-91.6707249999999,37.94089499999996,"POLYGON ((-91.6737299999999 37.93788999999996,-91.6737299999999 37.943899999999964,-91.6677199999999 37.943899999999964,-91.6677199999999 37.93788999999996,-91.6737299999999 37.93788999999996))",POINT (-91.6707249999999 37.94089499999996),0
329,K29,-91.6647149999999,37.94089499999996,"POLYGON ((-91.6677199999999 37.93788999999996,-91.6677199999999 37.943899999999964,-91.6617099999999 37.943899999999964,-91.6617099999999 37.93788999999996,-91.6677199999999 37.93788999999996))",POINT (-91.6647149999999 37.94089499999996),0
330,K30,-91.6587049999999,37.94089499999996,"POLYGON ((-91.6617099999999 37.93788999999996,-91.6617099999999 37.943899999999964,-91.6556999999999 37.943899999999964,-91.6556999999999 37.93788999999996,-91.6617099999999 37.93788999999996))",POINT (-91.6587049999999 37.94089499999996),0
331,L1,-91.832995,37.93488499999996,"POLYGON ((-91.836 37.93187999999996,-91.836 37.93788999999996,-91.82999 37.93788999999996,-91.82999 37.93187999999996,-91.836 37.93187999999996))",POINT (-91.832995 37.93488499999996),2
332,L2,-91.826985,37.93488499999996,"POLYGON ((-91.82999 37.93187999999996,-91.82999 37.93788999999996,-91.82397999999999 37.93788999999996,-91.82397999999999 37.93187999999996,-91.82999 37.93187999999996))",POINT (-91.826985 37.93488499999996),7
333,L3,-91.82097499999999,37.93488499999996,"POLYGON ((-91.82397999999999 37.93187999999996,-91.82397999999999 37.93788999999996,-91.81796999999999 37.93788999999996,-91.81796999999999 37.93187999999996,-91.82397999999999 37.93187999999996))",POINT (-91.82097499999999 37.93488499999996),0
334,L4,-91.81496499999999,37.93488499999996,"POLYGON ((-91.81796999999999 37.93187999999996,-91.81796999999999 37.93788999999996,-91.81195999999998 37.93788999999996,-91.81195999999998 37.93187999999996,-91.81796999999999 37.93187999999996))",POINT (-91.81496499999999 37.93488499999996),0
335,L5,-91.80895499999998,37.93488499999996,"POLYGON ((-91.81195999999998 37.93187999999996,-91.81195999999998 37.93788999999996,-91.80594999999998 37.93788999999996,-91.80594999999998 37.93187999999996,-91.81195999999998 37.93187999999996))",POINT (-91.80895499999998 37.93488499999996),0
336,L6,-91.80294499999998,37.93488499999996,"POLYGON ((-91.80594999999998 37.93187999999996,-91.80594999999998 37.93788999999996,-91.79993999999998 37.93788999999996,-91.79993999999998 37.93187999999996,-91.80594999999998 37.93187999999996))",POINT (-91.80294499999998 37.93488499999996),3
337,L7,-91.79693499999998,37.93488499999996,"POLYGON ((-91.79993999999998 37.93187999999996,-91.79993999999998 37.93788999999996,-91.79392999999997 37.93788999999996,-91.79392999999997 37.93187999999996,-91.79993999999998 37.93187999999996))",POINT (-91.79693499999998 37.93488499999996),0
338,L8,-91.79092499999997,37.93488499999996,"POLYGON ((-91.79392999999997 37.93187999999996,-91.79392999999997 37.93788999999996,-91.78791999999997 37.93788999999996,-91.78791999999997 37.93187999999996,-91.79392999999997 37.93187999999996))",POINT (-91.79092499999997 37.93488499999996),1
339,L9,-91.78491499999997,37.93488499999996,"POLYGON ((-91.78791999999997 37.93187999999996,-91.78791999999997 37.93788999999996,-91.78190999999997 37.93788999999996,-91.78190999999997 37.93187999999996,-91.78791999999997 37.93187999999996))",POINT (-91.78491499999997 37.93488499999996),0
340,L10,-91.77890499999997,37.93488499999996,"POLYGON ((-91.78190999999997 37.93187999999996,-91.78190999999997 37.93788999999996,-91.77589999999996 37.93788999999996,-91.77589999999996 37.93187999999996,-91.78190999999997 37.93187999999996))",POINT (-91.77890499999997 37.93488499999996),6
341,L11,-91.77289499999996,37.93488499999996,"POLYGON ((-91.77589999999996 37.93187999999996,-91.77589999999996 37.93788999999996,-91.76988999999996 37.93788999999996,-91.76988999999996 37.93187999999996,-91.77589999999996 37.93187999999996))",POINT (-91.77289499999996 37.93488499999996),4
342,L12,-91.76688499999996,37.93488499999996,"POLYGON ((-91.76988999999996 37.93187999999996,-91.76988999999996 37.93788999999996,-91.76387999999996 37.93788999999996,-91.76387999999996 37.93187999999996,-91.76988999999996 37.93187999999996))",POINT (-91.76688499999996 37.93488499999996),0
343,L13,-91.76087499999996,37.93488499999996,"POLYGON ((-91.76387999999996 37.93187999999996,-91.76387999999996 37.93788999999996,-91.75786999999995 37.93788999999996,-91.75786999999995 37.93187999999996,-91.76387999999996 37.93187999999996))",POINT (-91.76087499999996 37.93488499999996),1
344,L14,-91.75486499999995,37.93488499999996,"POLYGON ((-91.75786999999995 37.93187999999996,-91.75786999999995 37.93788999999996,-91.75185999999995 37.93788999999996,-91.75185999999995 37.93187999999996,-91.75786999999995 37.93187999999996))",POINT (-91.75486499999995 37.93488499999996),0
345,L15,-91.74885499999995,37.93488499999996,"POLYGON ((-91.75185999999995 37.93187999999996,-91.75185999999995 37.93788999999996,-91.74584999999995 37.93788999999996,-91.74584999999995 37.93187999999996,-91.75185999999995 37.93187999999996))",POINT (-91.74885499999995 37.93488499999996),2
346,L16,-91.74284499999995,37.93488499999996,"POLYGON ((-91.74584999999995 37.93187999999996,-91.74584999999995 37.93788999999996,-91.73983999999994 37.93788999999996,-91.73983999999994 37.93187999999996,-91.74584999999995 37.93187999999996))",POINT (-91.74284499999995 37.93488499999996),0
347,L17,-91.73683499999994,37.93488499999996,"POLYGON ((-91.73983999999994 37.93187999999996,-91.73983999999994 37.93788999999996,-91.73382999999994 37.93788999999996,-91.73382999999994 37.93187999999996,-91.73983999999994 37.93187999999996))",POINT (-91.73683499999994 37.93488499999996),0
348,L18,-91.73082499999994,37.93488499999996,"POLYGON ((-91.73382999999994 37.93187999999996,-91.73382999999994 37.93788999999996,-91.72781999999994 37.93788999999996,-91.72781999999994 37.93187999999996,-91.73382999999994 37.93187999999996))",POINT (-91.73082499999994 37.93488499999996),0
349,L19,-91.72481499999994,37.93488499999996,"POLYGON ((-91.72781999999994 37.93187999999996,-91.72781999999994 37.93788999999996,-91.72180999999993 37.93788999999996,-91.72180999999993 37.93187999999996,-91.72781999999994 37.93187999999996))",POINT (-91.72481499999994 37.93488499999996),0
350,L20,-91.71880499999993,37.93488499999996,"POLYGON ((-91.72180999999993 37.93187999999996,-91.72180999999993 37.93788999999996,-91.71579999999993 37.93788999999996,-91.71579999999993 37.93187999999996,-91.72180999999993 37.93187999999996))",POINT (-91.71880499999993 37.93488499999996),0
351,L21,-91.71279499999993,37.93488499999996,"POLYGON ((-91.71579999999993 37.93187999999996,-91.71579999999993 37.93788999999996,-91.70978999999993 37.93788999999996,-91.70978999999993 37.93187999999996,-91.71579999999993 37.93187999999996))",POINT (-91.71279499999993 37.93488499999996),0
352,L22,-91.70678499999993,37.93488499999996,"POLYGON ((-91.70978999999993 37.93187999999996,-91.70978999999993 37.93788999999996,-91.70377999999992 37.93788999999996,-91.70377999999992 37.93187999999996,-91.70978999999993 37.93187999999996))",POINT (-91.70678499999993 37.93488499999996),0
353,L23,-91.70077499999992,37.93488499999996,"POLYGON ((-91.70377999999992 37.93187999999996,-91.70377999999992 37.93788999999996,-91.69776999999992 37.93788999999996,-91.69776999999992 37.93187999999996,-91.70377999999992 37.93187999999996))",POINT (-91.70077499999992 37.93488499999996),0
354,L24,-91.69476499999992,37.93488499999996,"POLYGON ((-91.69776999999992 37.93187999999996,-91.69776999999992 37.93788999999996,-91.69175999999992 37.93788999999996,-91.69175999999992 37.93187999999996,-91.69776999999992 37.93187999999996))",POINT (-91.69476499999992 37.93488499999996),0
355,L25,-91.68875499999992,37.93488499999996,"POLYGON ((-91.69175999999992 37.93187999999996,-91.69175999999992 37.93788999999996,-91.68574999999991 37.93788999999996,-91.68574999999991 37.93187999999996,-91.69175999999992 37.93187999999996))",POINT (-91.68875499999992 37.93488499999996),0
356,L26,-91.68274499999991,37.93488499999996,"POLYGON ((-91.68574999999991 37.93187999999996,-91.68574999999991 37.93788999999996,-91.67973999999991 37.93788999999996,-91.67973999999991 37.93187999999996,-91.68574999999991 37.93187999999996))",POINT (-91.68274499999991 37.93488499999996),0
357,L27,-91.67673499999991,37.93488499999996,"POLYGON ((-91.67973999999991 37.93187999999996,-91.67973999999991 37.93788999999996,-91.6737299999999 37.93788999999996,-91.6737299999999 37.93187999999996,-91.67973999999991 37.93187999999996))",POINT (-91.67673499999991 37.93488499999996),0
358,L28,-91.6707249999999,37.93488499999996,"POLYGON ((-91.6737299999999 37.93187999999996,-91.6737299999999 37.93788999999996,-91.6677199999999 37.93788999999996,-91.6677199999999 37.93187999999996,-91.6737299999999 37.93187999999996))",POINT (-91.6707249999999 37.93488499999996),0
359,L29,-91.6647149999999,37.93488499999996,"POLYGON ((-91.6677199999999 37.93187999999996,-91.6677199999999 37.93788999999996,-91.6617099999999 37.93788999999996,-91.6617099999999 37.93187999999996,-91.6677199999999 37.93187999999996))",POINT (-91.6647149999999 37.93488499999996),0
360,L30,-91.6587049999999,37.93488499999996,"POLYGON ((-91.6617099999999 37.93187999999996,-91.6617099999999 37.93788999999996,-91.6556999999999 37.93788999999996,-91.6556999999999 37.93187999999996,-91.6617099999999 37.93187999999996))",POINT (-91.6587049999999 37.93488499999996),0
361,M1,-91.832995,37.928874999999955,"POLYGON ((-91.836 37.925869999999954,-91.836 37.93187999999996,-91.82999 37.93187999999996,-91.82999 37.925869999999954,-91.836 37.925869999999954))",POINT (-91.832995 37.928874999999955),0
362,M2,-91.826985,37.928874999999955,"POLYGON ((-91.82999 37.925869999999954,-91.82999 37.93187999999996,-91.82397999999999 37.93187999999996,-91.82397999999999 37.925869999999954,-91.82999 37.925869999999954))",POINT (-91.826985 37.928874999999955),0
363,M3,-91.82097499999999,37.928874999999955,"POLYGON ((-91.82397999999999 37.925869999999954,-91.82397999999999 37.93187999999996,-91.81796999999999 37.93187999999996,-91.81796999999999 37.925869999999954,-91.82397999999999 37.925869999999954))",POINT (-91.82097499999999 37.928874999999955),0
364,M4,-91.81496499999999,37.928874999999955,"POLYGON ((-91.81796999999999 37.925869999999954,-91.81796999999999 37.93187999999996,-91.81195999999998 37.93187999999996,-91.81195999999998 37.925869999999954,-91.81796999999999 37.925869999999954))",POINT (-91.81496499999999 37.928874999999955),0
365,M5,-91.80895499999998,37.928874999999955,"POLYGON ((-91.81195999999998 37.925869999999954,-91.81195999999998 37.93187999999996,-91.80594999999998 37.93187999999996,-91.80594999999998 37.925869999999954,-91.81195999999998 37.925869999999954))",POINT (-91.80895499999998 37.928874999999955),0
366,M6,-91.80294499999998,37.928874999999955,"POLYGON ((-91.80594999999998 37.925869999999954,-91.80594999999998 37.93187999999996,-91.79993999999998 37.93187999999996,-91.79993999999998 37.925869999999954,-91.80594999999998 37.925869999999954))",POINT (-91.80294499999998 37.928874999999955),0
367,M7,-91.79693499999998,37.928874999999955,"POLYGON ((-91.79993999999998 37.925869999999954,-91.79993999999998 37.93187999999996,-91.79392999999997 37.93187999999996,-91.79392999999997 37.925869999999954,-91.79993999999998 37.925869999999954))",POINT (-91.79693499999998 37.928874999999955),0
368,M8,-91.79092499999997,37.928874999999955,"POLYGON ((-91.79392999999997 37.925869999999954,-91.79392999999997 37.93187999999996,-91.78791999999997 37.93187999999996,-91.78791999999997 37.925869999999954,-91.79392999999997 37.925869999999954))",POINT (-91.79092499999997 37.928874999999955),0
369,M9,-91.78491499999997,37.928874999999955,"POLYGON ((-91.78791999999997 37.925869999999954,-91.78791999999997 37.93187999999996,-91.78190999999997 37.93187999999996,-91.78190999999997 37.925869999999954,-91.78791999999997 37.925869999999954))",POINT (-91.78491499999997 37.928874999999955),0
370,M10,-91.77890499999997,37.928874999999955,"POLYGON ((-91.78190999999997 37.925869999999954,-91.78190999999997 37.93187999999996,-91.77589999999996 37.93187999999996,-91.77589999999996 37.925869999999954,-91.78190999999997 37.925869999999954))",POINT (-91.77890499999997 37.928874999999955),11
371,M11,-91.77289499999996,37.928874999999955,"POLYGON ((-91.77589999999996 37.925869999999954,-91.77589999999996 37.93187999999996,-91.76988999999996 37.93187999999996,-91.76988999999996 37.925869999999954,-91.77589999999996 37.925869999999954))",POINT (-91.77289499999996 37.928874999999955),3
372,M12,-91.76688499999996,37.928874999999955,"POLYGON ((-91.76988999999996 37.925869999999954,-91.76988999999996 37.93187999999996,-91.76387999999996 37.93187999999996,-91.76387999999996 37.925869999999954,-91.76988999999996 37.925869999999954))",POINT (-91.76688499999996 37.928874999999955),0
373,M13,-91.76087499999996,37.928874999999955,"POLYGON ((-91.76387999999996 37.925869999999954,-91.76387999999996 37.93187999999996,-91.75786999999995 37.93187999999996,-91.75786999999995 37.925869999999954,-91.76387999999996 37.925869999999954))",POINT (-91.76087499999996 37.928874999999955),0
374,M14,-91.75486499999995,37.928874999999955,"POLYGON ((-91.75786999999995 37.925869999999954,-91.75786999999995 37.93187999999996,-91.75185999999995 37.93187999999996,-91.75185999999995 37.925869999999954,-91.75786999999995 37.925869999999954))",POINT (-91.75486499999995 37.928874999999955),0
375,M15,-91.74885499999995,37.928874999999955,"POLYGON ((-91.75185999999995 37.925869999999954,-91.75185999999995 37.93187999999996,-91.74584999999995 37.93187999999996,-91.74584999999995 37.925869999999954,-91.75185999999995 37.925869999999954))",POINT (-91.74885499999995 37.928874999999955),0
376,M16,-91.74284499999995,37.928874999999955,"POLYGON ((-91.74584999999995 37.925869999999954,-91.74584999999995 37.93187999999996,-91.73983999999994 37.93187999999996,-91.73983999999994 37.925869999999954,-91.74584999999995 37.925869999999954))",POINT (-91.74284499999995 37.928874999999955),0
377,M17,-91.73683499999994,37.928874999999955,"POLYGON ((-91.73983999999994 37.925869999999954,-91.73983999999994 37.93187999999996,-91.73382999999994 37.93187999999996,-91.73382999999994 37.925869999999954,-91.73983999999994 37.925869999999954))",POINT (-91.73683499999994 37.928874999999955),0
378,M18,-91.73082499999994,37.928874999999955,"POLYGON ((-91.73382999999994 37.925869999999954,-91.73382999999994 37.93187999999996,-91.72781999999994 37.93187999999996,-91.72781999999994 37.925869999999954,-91.73382999999994 37.925869999999954))",POINT (-91.73082499999994 37.928874999999955),0
379,M19,-91.72481499999994,37.928874999999955,"POLYGON ((-91.72781999999994 37.925869999999954,-91.72781999999994 37.93187999999996,-91.72180999999993 37.93187999999996,-91.72180999999993 37.925869999999954,-91.72781999999994 37.925869999999954))",POINT (-91.72481499999994 37.928874999999955),0
380,M20,-91.71880499999993,37.928874999999955,"POLYGON ((-91.72180999999993 37.925869999999954,-91.72180999999993 37.93187999999996,-91.71579999999993 37.93187999999996,-91.71579999999993 37.925869999999954,-91.72180999999993 37.925869999999954))",POINT (-91.71880499999993 37.928874999999955),0
381,M21,-91.71279499999993,37.928874999999955,"POLYGON ((-91.71579999999993 37.925869999999954,-91.71579999999993 37.93187999999996,-91.70978999999993 37.93187999999996,-91.70978999999993 37.925869999999954,-91.71579999999993 37.925869999999954))",POINT (-91.71279499999993 37.928874999999955),0
382,M22,-91.70678499999993,37.928874999999955,"POLYGON ((-91.70978999999993 37.925869999999954,-91.70978999999993 37.93187999999996,-91.70377999999992 37.93187999999996,-91.70377999999992 37.925869999999954,-91.70978999999993 37.925869999999954))",POINT (-91.70678499999993 37.928874999999955),0
383,M23,-91.70077499999992,37.928874999999955,"POLYGON ((-91.70377999999992 37.925869999999954,-91.70377999999992 37.93187999999996,-91.69776999999992 37.93187999999996,-91.69776999999992 37.925869999999954,-91.70377999999992 37.925869999999954))",POINT (-91.70077499999992 37.928874999999955),0
384,M24,-91.69476499999992,37.928874999999955,"POLYGON ((-91.69776999999992 37.925869999999954,-91.69776999999992 37.93187999999996,-91.69175999999992 37.93187999999996,-91.69175999999992 37.925869999999954,-91.69776999999992 37.925869999999954))",POINT (-91.69476499999992 37.928874999999955),0
385,M25,-91.68875499999992,37.928874999999955,"POLYGON ((-91.69175999999992 37.925869999999954,-91.69175999999992 37.93187999999996,-91.68574999999991 37.93187999999996,-91.68574999999991 37.925869999999954,-91.69175999999992 37.925869999999954))",POINT (-91.68875499999992 37.928874999999955),0
386,M26,-91.68274499999991,37.928874999999955,"POLYGON ((-91.68574999999991 37.925869999999954,-91.68574999999991 37.93187999999996,-91.67973999999991 37.93187999999996,-91.67973999999991 37.925869999999954,-91.68574999999991 37.925869999999954))",POINT (-91.68274499999991 37.928874999999955),0
387,M27,-91.67673499999991,37.928874999999955,"POLYGON ((-91.67973999999991 37.925869999999954,-91.67973999999991 37.93187999999996,-91.6737299999999 37.93187999999996,-91.6737299999999 37.925869999999954,-91.67973999999991 37.925869999999954))",POINT (-91.67673499999991 37.928874999999955),0
388,M28,-91.6707249999999,37.928874999999955,"POLYGON ((-91.6737299999999 37.925869999999954,-91.6737299999999 37.93187999999996,-91.6677199999999 37.93187999999996,-91.6677199999999 37.925869999999954,-91.6737299999999 37.925869999999954))",POINT (-91.6707249999999 37.928874999999955),0
389,M29,-91.6647149999999,37.928874999999955,"POLYGON ((-91.6677199999999 37.925869999999954,-91.6677199999999 37.93187999999996,-91.6617099999999 37.93187999999996,-91.6617099999999 37.925869999999954,-91.6677199999999 37.925869999999954))",POINT (-91.6647149999999 37.928874999999955),0
390,M30,-91.6587049999999,37.928874999999955,"POLYGON ((-91.6617099999999 37.925869999999954,-91.6617099999999 37.93187999999996,-91.6556999999999 37.93187999999996,-91.6556999999999 37.925869999999954,-91.6617099999999 37.925869999999954))",POINT (-91.6587049999999 37.928874999999955),0
391,N1,-91.832995,37.92286499999995,"POLYGON ((-91.836 37.91985999999995,-91.836 37.925869999999954,-91.82999 37.925869999999954,-91.82999 37.91985999999995,-91.836 37.91985999999995))",POINT (-91.832995 37.92286499999995),0
392,N2,-91.826985,37.92286499999995,"POLYGON ((-91.82999 37.91985999999995,-91.82999 37.925869999999954,-91.82397999999999 37.925869999999954,-91.82397999999999 37.91985999999995,-91.82999 37.91985999999995))",POINT (-91.826985 37.92286499999995),0
393,N3,-91.82097499999999,37.92286499999995,"POLYGON ((-91.82397999999999 37.91985999999995,-91.82397999999999 37.925869999999954,-91.81796999999999 37.925869999999954,-91.81796999999999 37.91985999999995,-91.82397999999999 37.91985999999995))",POINT (-91.82097499999999 37.92286499999995),0
394,N4,-91.81496499999999,37.92286499999995,"POLYGON ((-91.81796999999999 37.91985999999995,-91.81796999999999 37.925869999999954,-91.81195999999998 37.925869999999954,-91.81195999999998 37.91985999999995,-91.81796999999999 37.91985999999995))",POINT (-91.81496499999999 37.92286499999995),0
395,N5,-91.80895499999998,37.92286499999995,"POLYGON ((-91.81195999999998 37.91985999999995,-91.81195999999998 37.925869999999954,-91.80594999999998 37.925869999999954,-91.80594999999998 37.91985999999995,-91.81195999999998 37.91985999999995))",POINT (-91.80895499999998 37.92286499999995),0
396,N6,-91.80294499999998,37.92286499999995,"POLYGON ((-91.80594999999998 37.91985999999995,-91.80594999999998 37.925869999999954,-91.79993999999998 37.925869999999954,-91.79993999999998 37.91985999999995,-91.80594999999998 37.91985999999995))",POINT (-91.80294499999998 37.92286499999995),0
397,N7,-91.79693499999998,37.92286499999995,"POLYGON ((-91.79993999999998 37.91985999999995,-91.79993999999998 37.925869999999954,-91.79392999999997 37.925869999999954,-91.79392999999997 37.91985999999995,-91.79993999999998 37.91985999999995))",POINT (-91.79693499999998 37.92286499999995),0
398,N8,-91.79092499999997,37.92286499999995,"POLYGON ((-91.79392999999997 37.91985999999995,-91.79392999999997 37.925869999999954,-91.78791999999997 37.925869999999954,-91.78791999999997 37.91985999999995,-91.79392999999997 37.91985999999995))",POINT (-91.79092499999997 37.92286499999995),0
399,N9,-91.78491499999997,37.92286499999995,"POLYGON ((-91.78791999999997 37.91985999999995,-91.78791999999997 37.925869999999954,-91.78190999999997 37.925869999999954,-91.78190999999997 37.91985999999995,-91.78791999999997 37.91985999999995))",POINT (-91.78491499999997 37.92286499999995),0
400,N10,-91.77890499999997,37.92286499999995,"POLYGON ((-91.78190999999997 37.91985999999995,-91.78190999999997 37.925869999999954,-91.77589999999996 37.925869999999954,-91.77589999999996 37.91985999999995,-91.78190999999997 37.91985999999995))",POINT (-91.77890499999997 37.92286499999995),5
401,N11,-91.77289499999996,37.92286499999995,"POLYGON ((-91.77589999999996 37.91985999999995,-91.77589999999996 37.925869999999954,-91.76988999999996 37.925869999999954,-91.76988999999996 37.91985999999995,-91.77589999999996 37.91985999999995))",POINT (-91.77289499999996 37.92286499999995),36
402,N12,-91.76688499999996,37.92286499999995,"POLYGON ((-91.76988999999996 37.91985999999995,-91.76988999999996 37.925869999999954,-91.76387999999996 37.925869999999954,-91.76387999999996 37.91985999999995,-91.76988999999996 37.91985999999995))",POINT (-91.76688499999996 37.92286499999995),0
403,N13,-91.76087499999996,37.92286499999995,"POLYGON ((-91.76387999999996 37.91985999999995,-91.76387999999996 37.925869999999954,-91.75786999999995 37.925869999999954,-91.75786999999995 37.91985999999995,-91.76387999999996 37.91985999999995))",POINT (-91.76087499999996 37.92286499999995),0
404,N14,-91.75486499999995,37.92286499999995,"POLYGON ((-91.75786999999995 37.91985999999995,-91.75786999999995 37.925869999999954,-91.75185999999995 37.925869999999954,-91.75185999999995 37.91985999999995,-91.75786999999995 37.91985999999995))",POINT (-91.75486499999995 37.92286499999995),0
405,N15,-91.74885499999995,37.92286499999995,"POLYGON ((-91.75185999999995 37.91985999999995,-91.75185999999995 37.925869999999954,-91.74584999999995 37.925869999999954,-91.74584999999995 37.91985999999995,-91.75185999999995 37.91985999999995))",POINT (-91.74885499999995 37.92286499999995),0
406,N16,-91.74284499999995,37.92286499999995,"POLYGON ((-91.74584999999995 37.91985999999995,-91.74584999999995 37.925869999999954,-91.73983999999994 37.925869999999954,-91.73983999999994 37.91985999999995,-91.74584999999995 37.91985999999995))",POINT (-91.74284499999995 37.92286499999995),0
